Player Name,Position Name,Activity Name,Period Name,Period Number,Date_obj,Start Time,End Time,Day Name,Month Name,Total Player Load,Total Distance,Tot IMA,High Speed Distance,IMA Accel High,IMA Accel Low,IMA Accel Medium,IMA CoD Left High,IMA CoD Left Low,IMA CoD Left Medium,IMA CoD Right High,IMA CoD Right Low,IMA CoD Right Medium,IMA Decel High,IMA Decel Low,IMA Decel Medium,Maximum Velocity,Meterage Per Minute,Player Load Per Minute,Velocity Band 1 Total Distance,Velocity Band 2 Total Distance,Velocity Band 3 Total Distance,Velocity Band 4 Total Distance,Velocity Band 5 Total Distance
FH12,Midfield,Practice 10-21-16,Session,0,10/21/2016,10:09:04,11:10:43,Friday,October,200.46167,2090.17392,218,67.64,26,17,10,30,36,16,0,60,12,0,11,0,4.8825,33.97239,3.25818,1295.83002,726.77001,67.64,0,0
FH13,Mid/Forward,Practice 10-21-16,Session,0,10/21/2016,10:09:04,11:10:43,Friday,October,252.23287,2584.33435,192,96.38,32,23,7,14,36,21,1,37,9,0,11,1,5.3525,42.00417,4.09964,1404.5,1083.47,79.41,16.97,0
FH14,Forward,Practice 10-21-16,Session,0,10/21/2016,10:09:04,11:10:43,Friday,October,172.16085,1907.24017,327,24,50,75,28,6,76,11,1,51,8,1,14,6,5.1685,30.9991,2.7982,1095.87,787.37003,21.48,2.52,0
FH9,Mid/Forward,Practice 10-21-16,Session,0,10/21/2016,10:09:04,11:10:43,Friday,October,274.5145,3000.68604,233,107.45,12,50,36,6,61,16,1,32,4,2,12,1,6.0405,48.77129,4.46179,1600.91,1292.33995,64.21,34.82,8.42
FH2,Back,Practice 10-21-16,Session,0,10/21/2016,10:09:04,11:10:43,Friday,October,269.13421,2543.68268,217,64.26,5,32,22,5,74,18,16,20,1,0,22,2,5.0395,41.34344,4.37434,1766.17996,713.24998,61.21,3.05,0
FH3,Forward/Mid,Practice 10-21-16,Session,0,10/21/2016,10:09:04,11:10:43,Friday,October,228.70162,3002.19214,245,152.75,6,42,21,6,72,25,1,38,9,4,18,3,5.4665,48.79577,3.71717,1831.12994,1018.33,126.52,26.23,0
FH4,Mid/Back,Practice 10-21-16,Session,0,10/21/2016,10:09:04,11:10:43,Friday,October,140.25851,2055.75296,157,0.89,3,16,5,6,32,5,14,35,6,13,19,3,4.4145,33.41293,2.27967,1582.75998,472.15,0.89,0,0
FH5,Mid/Back,Practice 10-21-16,Session,0,10/21/2016,10:09:04,11:10:43,Friday,October,212.62016,2449.22293,205,108.48,18,29,11,2,70,15,2,31,4,0,21,2,5.7775,39.80815,3.4558,1161.87001,1178.86996,65.6,42.88,0
FH6,Forward,Practice 10-21-16,Session,0,10/21/2016,10:09:04,11:10:43,Friday,October,239.33502,2630.26318,212,61.89,8,26,10,12,39,50,1,38,8,1,18,1,4.8035,42.75067,3.89,1560.29999,1008.09,61.89,0,0
FH1,Midfield,Northwestern 10-21-16,Session,0,10/21/2016,15:22:09,17:52:21,Friday,October,991.43808,10130.94385,588,944.13001,35,88,28,15,126,33,9,152,26,3,60,13,6.5665,86.07429,8.42343,3939.87997,5248.1698,603.01001,238,103.12
FH7,Forward,Northwestern 10-21-16,Session,0,10/21/2016,15:22:09,17:52:21,Friday,October,499.26165,4528.62732,236,587.69001,5,34,8,5,74,10,4,54,7,2,22,11,6.1505,42.89346,4.72882,1745.86,2195.08995,434.15001,126.26,27.28
FH8,Forward,Northwestern 10-21-16,Session,0,10/21/2016,15:22:09,17:52:21,Friday,October,1223.08891,10979.52094,631,1306.21003,5,90,37,6,155,28,16,192,50,1,41,10,6.1515,94.5941,10.53753,3158.88004,6515.36002,970.10002,306.37001,29.74
FH10,Back,Northwestern 10-21-16,Session,0,10/21/2016,15:22:09,17:52:21,Friday,October,363.45229,3435.07478,237,283.72,3,26,7,5,75,16,3,66,1,5,25,5,6.4665,27.16541,2.87427,1357.81001,1793.64998,190.78,70.2,22.74
FH15,Mid/Back,Northwestern 10-21-16,Session,0,10/21/2016,15:22:09,17:52:21,Friday,October,297.68554,2209.98962,264,82.43,3,33,9,16,56,19,2,73,7,3,34,9,5.9445,17.47714,2.35417,1206.17999,921.44999,40.36,36.79,5.28
FH11,Mid,Northwestern 10-21-16,Session,0,10/21/2016,15:22:09,17:52:21,Friday,October,486.96793,4698.41321,405,514.78,7,52,27,10,132,38,7,94,16,1,18,3,6.3105,37.15619,3.85106,1580.74,2603.04001,349.68,145.4,19.7
FH12,Midfield,Northwestern 10-21-16,Session,0,10/21/2016,15:22:09,17:52:21,Friday,October,209.34983,1863.44011,170,57.97,3,25,4,8,49,12,2,44,7,1,15,0,5.4145,14.73654,1.65559,894.94999,910.57999,40.07,17.9,0
FH13,Mid/Forward,Northwestern 10-21-16,Session,0,10/21/2016,15:22:09,17:52:21,Friday,October,1057.54472,10783.14142,480,919.10998,27,58,26,17,119,33,7,119,17,0,50,7,6.9095,88.34103,8.66395,3801.64996,6062.8902,547.82999,252.79999,111.3
FH14,Forward,Northwestern 10-21-16,Session,0,10/21/2016,15:22:09,17:52:21,Friday,October,318.27052,2714.79333,255,154.39,8,41,16,6,82,12,2,55,6,1,19,7,5.7665,21.46925,2.51696,1148.78996,1411.66997,108.54,45.85,0
FH9,Mid/Forward,Northwestern 10-21-16,Session,0,10/21/2016,15:22:09,16:45:37,Friday,October,369.53407,3933.79285,231,463.79001,9,28,21,2,66,12,1,50,11,0,27,4,6.2125,53.46038,5.02198,1438.90002,2030.87,354.35001,91.17,18.27
FH2,Back,Northwestern 10-21-16,Session,0,10/21/2016,15:22:09,17:52:21,Friday,October,284.84354,2067.00232,147,65,3,27,11,0,44,11,0,26,2,0,20,3,6.2905,16.34636,2.25261,1125.49001,876.97003,34.93,13.39,16.68
FH3,Forward/Mid,Northwestern 10-21-16,Session,0,10/21/2016,15:22:09,17:52:21,Friday,October,421.09361,5271.53101,413,610.97001,11,49,14,14,147,20,2,84,16,2,47,7,6.5885,69.18428,5.52649,2122.88999,2538.39995,426.60001,148.53,35.84
FH4,Mid/Back,Northwestern 10-21-16,Session,0,10/21/2016,15:22:09,17:52:21,Friday,October,620.23907,8301.84656,468,603.57999,18,55,9,30,116,48,7,115,14,1,40,15,6.9995,70.89203,5.29641,3641.39998,4057.02014,435.02999,96.13,70.59
FH5,Mid/Back,Northwestern 10-21-16,Session,0,10/21/2016,15:22:09,17:52:21,Friday,October,713.974,8442.64421,388,899.45,16,40,11,1,138,28,6,82,9,3,43,11,6.7845,74.28123,6.28178,3057.39005,4487.21989,465.25,256.78,174.91
FH6,Forward,Northwestern 10-21-16,Session,0,10/21/2016,15:22:09,17:52:21,Friday,October,806.52206,8216.59467,475,970.45003,16,71,21,7,145,39,6,101,23,3,38,5,7.2715,74.77993,7.34023,2958.0401,4288.14993,621.44003,256.03,59.63
FH7,Forward,Practice 10-21-16,Warm-Up,1,10/21/2016,10:09:04,10:31:47,Friday,October,140.215,1355.61902,101,61.54,1,17,5,1,27,18,0,20,1,1,10,0,5.1185,59.6532,6.17008,485.76999,808.34003,53.49,8.05,0
FH8,Forward,Practice 10-21-16,Warm-Up,1,10/21/2016,10:09:04,10:31:47,Friday,October,52.99873,596.87708,61,0,3,13,13,1,5,4,1,6,3,4,3,5,3.7645,26.26522,2.33218,404.32001,192.56,0,0,0
FH15,Mid/Back,Practice 10-21-16,Warm-Up,1,10/21/2016,10:09:04,10:31:47,Friday,October,92.69259,1001.38513,111,78.29,1,11,3,16,16,22,0,31,6,0,3,2,5.5755,44.06535,4.07888,514.20001,408.59,37.63,40.66,0
FH11,Mid,Practice 10-21-16,Warm-Up,1,10/21/2016,10:09:04,10:31:47,Friday,October,122.42402,1530.78113,170,96.9,39,13,9,12,40,4,1,43,6,0,2,1,5.8815,67.36111,5.3872,509.23999,924.77002,25.09,64.14,7.67
FH12,Midfield,Practice 10-21-16,Warm-Up,1,10/21/2016,10:09:04,10:31:47,Friday,October,104.66121,1178.45703,154,67.64,26,13,1,27,26,8,0,40,6,0,7,0,4.8825,51.8573,4.60555,628.92999,481.89001,67.64,0,0
FH13,Mid/Forward,Practice 10-21-16,Warm-Up,1,10/21/2016,10:09:04,10:31:47,Friday,October,140.03458,1404.28516,97,88.44,11,8,7,7,15,15,0,24,2,0,8,0,5.3525,61.79473,6.16214,586.90997,728.94,71.47,16.97,0
FH14,Forward,Practice 10-21-16,Warm-Up,1,10/21/2016,10:09:04,10:31:47,Friday,October,57.16193,684.35699,122,0,27,32,14,0,24,2,0,12,2,0,5,4,3.4895,30.11472,2.51538,401.72,282.64001,0,0,0
FH9,Mid/Forward,Practice 10-21-16,Warm-Up,1,10/21/2016,10:09:04,10:31:47,Friday,October,114.22853,1273.87903,125,77.25,10,30,21,3,28,6,0,14,1,2,9,1,6.0405,56.05628,5.02656,675.65002,520.97998,38.39,30.44,8.42
FH2,Back,Practice 10-21-16,Warm-Up,1,10/21/2016,10:09:04,10:31:47,Friday,October,125.99793,1146.78967,106,60.78,3,25,15,2,31,6,1,11,0,0,11,1,5.0395,50.46379,5.54446,767.22998,318.73999,57.73,3.05,0
FH3,Forward/Mid,Practice 10-21-16,Warm-Up,1,10/21/2016,10:09:04,10:31:47,Friday,October,102.68013,1256.97217,131,71.01,3,20,10,4,39,18,1,20,7,0,7,2,5.4665,55.31231,4.51838,653.54999,532.41998,49.41,21.6,0
FH4,Mid/Back,Practice 10-21-16,Warm-Up,1,10/21/2016,10:09:04,10:31:47,Friday,October,73.40054,1133.51147,81,0.16,1,5,1,3,14,2,12,18,5,6,12,2,4.2115,49.87949,3.22995,875.78998,257.5,0.16,0,0
FH5,Mid/Back,Practice 10-21-16,Warm-Up,1,10/21/2016,10:09:04,10:31:47,Friday,October,86.10645,998.25409,69,69.83,5,12,2,1,28,7,0,6,1,0,7,0,5.7775,43.92757,3.78906,372.64001,555.78998,47.06,22.77,0
FH6,Forward,Practice 10-21-16,Warm-Up,1,10/21/2016,10:09:04,10:31:47,Friday,October,106.36,1225.28699,79,61.89,8,9,2,11,11,22,0,11,1,0,3,1,4.8035,53.91802,4.68031,690.65997,472.73999,61.89,0,0
FH1,Midfield,Northwestern 10-21-16,Warm-Up,1,10/21/2016,15:22:09,15:53:53,Friday,October,146.40594,1583.97217,127,32.15,25,20,9,7,20,6,1,26,5,1,6,1,5.4085,49.91247,4.61339,867.32001,684.72998,18.58,13.57,0
FH7,Forward,Northwestern 10-21-16,Warm-Up,1,10/21/2016,15:22:09,15:53:53,Friday,October,162.10977,1535.74609,117,46.41,3,17,5,4,37,5,2,22,3,0,10,9,5.0415,48.39282,5.10823,780.04999,709.29999,45.09,1.32,0
FH8,Forward,Northwestern 10-21-16,Warm-Up,1,10/21/2016,15:22:09,15:53:53,Friday,October,182.11699,1528.29846,140,46.1,5,17,11,2,33,11,6,30,12,0,12,1,5.8705,48.15814,5.73868,782.08002,700.17999,22.48,22.6,1.02
FH10,Back,Northwestern 10-21-16,Warm-Up,1,10/21/2016,15:22:09,15:53:53,Friday,October,153.80305,1599.4386,150,50.85,2,17,2,3,48,13,3,40,1,5,14,2,5.6475,50.39983,4.84648,707.14001,841.48999,25.21,25.64,0
FH15,Mid/Back,Northwestern 10-21-16,Warm-Up,1,10/21/2016,15:22:09,15:53:53,Friday,October,177.70294,1687.66504,246,45.3,2,28,8,16,52,19,2,70,7,3,30,9,5.6585,53.17993,5.59959,864.72998,777.67999,29.86,15.44,0
FH11,Mid,Northwestern 10-21-16,Warm-Up,1,10/21/2016,15:22:09,15:53:53,Friday,October,167.78082,1814.16589,280,51.19,7,47,23,10,79,31,6,47,13,1,13,3,5.7415,57.16609,5.28693,823.95001,939.13,33.45,17.74,0
FH12,Midfield,Northwestern 10-21-16,Warm-Up,1,10/21/2016,15:22:09,15:53:53,Friday,October,147.21524,1533.55835,170,30.7,3,25,4,8,49,12,2,44,7,1,15,0,5.1205,48.32388,4.63889,752.98999,749.92999,27.66,3.04,0
FH13,Mid/Forward,Northwestern 10-21-16,Warm-Up,1,10/21/2016,15:22:09,15:53:53,Friday,October,173.76639,1558.62354,145,36.22,18,19,15,5,22,15,1,36,5,0,5,4,5.8125,49.11371,5.47554,793.82001,728.62,18.18,17.45,0.59
FH14,Forward,Northwestern 10-21-16,Warm-Up,1,10/21/2016,15:22:09,15:53:53,Friday,October,155.46202,1541.05127,188,26.33,8,30,15,6,52,11,1,38,5,1,15,6,5.5155,48.55999,4.89876,774.40997,740.35999,11.42,14.91,0
FH9,Mid/Forward,Northwestern 10-21-16,Warm-Up,1,10/21/2016,15:22:09,15:53:53,Friday,October,140.72809,1495.13245,120,35.28,8,15,16,0,26,11,0,26,5,0,11,2,5.1595,47.11304,4.43448,884.65002,575.22998,31.25,4.03,0
FH2,Back,Northwestern 10-21-16,Warm-Up,1,10/21/2016,15:22:09,15:53:53,Friday,October,135.89421,1382.29382,122,29.18,3,20,10,0,38,11,0,24,2,0,11,3,5.1085,43.55739,4.28216,761.82001,591.34003,25.23,3.95,0
FH3,Forward/Mid,Northwestern 10-21-16,Warm-Up,1,10/21/2016,15:22:09,15:53:53,Friday,October,146.12457,1698.68237,208,54.9,7,25,9,12,63,11,1,41,7,1,26,5,6.2995,53.5271,4.60452,954.70001,689.10999,24.79,15.05,15.06
FH4,Mid/Back,Northwestern 10-21-16,Warm-Up,1,10/21/2016,15:22:09,15:53:53,Friday,October,112.50905,1298.89844,88,32.33,5,13,3,9,14,14,5,19,2,0,1,3,6.5305,40.92952,3.54527,760.29999,506.29999,6.9,3.79,21.64
FH5,Mid/Back,Northwestern 10-21-16,Warm-Up,1,10/21/2016,15:22:09,15:53:53,Friday,October,144.12219,1564.72327,116,57.44,3,14,2,0,41,10,1,24,2,2,15,2,5.4835,49.30592,4.54143,687,820.23999,39.74,17.7,0
FH6,Forward,Northwestern 10-21-16,Warm-Up,1,10/21/2016,15:22:09,15:53:53,Friday,October,134.41895,1303.92114,84,14.43,8,11,6,3,26,9,2,14,5,0,0,0,4.5935,41.08779,4.23567,719.46002,570.07001,14.43,0,0
FH7,Forward,Practice 10-21-16,Off-Def,2,10/21/2016,10:31:52,10:43:34,Friday,October,51.36559,451.47574,41,3.35,0,5,2,1,11,3,1,9,3,1,4,1,4.2905,38.53388,4.3841,236.25999,211.88,3.35,0,0
FH8,Forward,Practice 10-21-16,Off-Def,2,10/21/2016,10:31:52,10:43:34,Friday,October,41.70624,455.46405,44,0,0,8,1,0,5,4,1,21,1,1,1,1,3.9025,38.87428,3.55967,335.92999,119.54,0,0,0
FH15,Mid/Back,Practice 10-21-16,Off-Def,2,10/21/2016,10:31:52,10:43:34,Friday,October,47.89509,512.04486,59,19.85,0,7,0,1,18,12,1,7,5,0,8,0,5.2525,43.70351,4.08789,207.53,284.67999,15.38,4.47,0
FH11,Mid,Practice 10-21-16,Off-Def,2,10/21/2016,10:31:52,10:43:34,Friday,October,42.09249,500.26239,63,8.22,3,8,3,2,17,4,1,15,5,0,3,2,4.8825,42.69786,3.59263,270.10001,222.16,8.22,0,0
FH12,Midfield,Practice 10-21-16,Off-Def,2,10/21/2016,10:31:52,10:43:34,Friday,October,41.0036,467.97787,42,0,0,3,1,3,7,6,0,15,3,0,4,0,3.9255,39.94235,3.4997,268.01001,200.03,0,0,0
FH13,Mid/Forward,Practice 10-21-16,Off-Def,2,10/21/2016,10:31:52,10:43:34,Friday,October,45.82465,460.38708,46,7.94,3,6,0,5,13,1,1,8,6,0,2,1,4.7885,39.29447,3.91118,280.32001,172.13,7.94,0,0
FH14,Forward,Practice 10-21-16,Off-Def,2,10/21/2016,10:31:52,10:43:34,Friday,October,46.3441,477.15808,84,15.54,1,11,2,2,28,7,0,24,3,1,3,2,5.1685,40.72589,3.95551,228.37,233.25,13.02,2.52,0
FH9,Mid/Forward,Practice 10-21-16,Off-Def,2,10/21/2016,10:31:52,10:43:34,Friday,October,44.85954,451.23108,40,2.01,0,6,3,2,11,5,0,11,2,0,0,0,4.4025,38.51299,3.8288,241.28,207.95,2.01,0,0
FH2,Back,Practice 10-21-16,Off-Def,2,10/21/2016,10:31:52,10:43:34,Friday,October,55.81652,511.1601,29,3.48,0,6,5,0,8,1,0,5,1,0,3,0,4.5195,43.62799,4.76399,269.66,238.03999,3.48,0,0
FH3,Forward/Mid,Practice 10-21-16,Off-Def,2,10/21/2016,10:31:52,10:43:34,Friday,October,42.05856,553.58398,43,5.52,1,7,3,0,13,2,0,10,1,4,1,1,4.5405,47.24891,3.58974,355.85999,192.21001,5.52,0,0
FH4,Mid/Back,Practice 10-21-16,Off-Def,2,10/21/2016,10:31:52,10:43:34,Friday,October,37.23763,571.90814,43,0.73,1,6,1,3,15,3,2,6,1,1,3,1,4.4145,48.81289,3.17827,368.79001,202.44,0.73,0,0
FH5,Mid/Back,Practice 10-21-16,Off-Def,2,10/21/2016,10:31:52,10:43:34,Friday,October,41.96094,501.63333,39,22.65,4,5,2,1,15,3,1,6,1,0,1,0,5.5425,42.81487,3.58141,213.23,265.79999,12.38,10.27,0
FH6,Forward,Practice 10-21-16,Off-Def,2,10/21/2016,10:31:52,10:43:34,Friday,October,45.51038,494.026,71,0,0,9,3,0,23,7,1,13,6,0,9,0,4.0065,42.16558,3.88435,351.31,142.72,0,0,0
FH1,Midfield,Northwestern 10-21-16,First Half,2,10/21/2016,16:03:47,16:45:37,Friday,October,403.58612,3950.01758,231,373.91,5,37,5,3,61,13,3,61,12,1,26,4,6.5665,105.06344,10.73467,1360.78003,2216.35986,255.22,69.67,49.02
FH7,Forward,Northwestern 10-21-16,First Half,2,10/21/2016,16:03:47,16:45:37,Friday,October,202.06085,1975.6261,94,342.53001,2,13,2,1,29,5,1,25,3,2,11,0,6.1245,94.18283,9.63272,561.75,1071.34998,251.35001,74.93,16.25
FH8,Forward,Northwestern 10-21-16,First Half,2,10/21/2016,16:03:47,16:45:37,Friday,October,471.79843,4275.91797,206,590.58002,0,25,8,0,40,9,1,84,22,0,11,6,6.1515,121.63217,13.42071,955.30005,2730.73999,442.51001,128.82001,19.25
FH10,Back,Northwestern 10-21-16,First Half,2,10/21/2016,16:03:47,16:45:37,Friday,October,140.22292,1462.5083,67,198.23,1,3,4,2,24,2,0,21,0,0,7,3,6.0745,34.94783,3.35074,383.57999,880.73999,159.66,34.48,4.09
FH15,Mid/Back,Northwestern 10-21-16,First Half,2,10/21/2016,16:03:47,16:45:37,Friday,October,25.75435,56.71606,4,0,0,0,1,0,0,0,0,1,0,0,2,0,0.8195,1.35528,0.61542,56.7,0,0,0,0
FH11,Mid,Northwestern 10-21-16,First Half,2,10/21/2016,16:03:47,16:45:37,Friday,October,102.55337,1106.25513,61,185.07,0,1,3,0,30,4,1,20,0,0,2,0,5.7395,26.43487,2.4506,220.69,700.5,127.3,57.77,0
FH12,Midfield,Northwestern 10-21-16,First Half,2,10/21/2016,16:03:47,16:45:37,Friday,October,12.08547,12.6991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2385,0.30346,0.28879,12.7,0,0,0,0
FH13,Mid/Forward,Northwestern 10-21-16,First Half,2,10/21/2016,16:03:47,16:45:37,Friday,October,405.80579,4154.12988,163,414.60999,4,14,4,9,49,9,1,43,6,0,23,1,6.8275,110.89311,10.83285,1223.85999,2516.1001,235.37,127.14999,50.19
FH14,Forward,Northwestern 10-21-16,First Half,2,10/21/2016,16:03:47,16:45:37,Friday,October,18.75562,16.88599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5245,0.4035,0.44818,16.89,0,0,0,0
FH9,Mid/Forward,Northwestern 10-21-16,First Half,2,10/21/2016,16:03:47,16:45:37,Friday,October,228.80598,2438.6604,111,428.51001,1,13,5,2,40,1,1,24,6,0,16,2,6.2125,58.27378,5.46751,554.25,1455.64001,323.10001,87.14,18.27
FH2,Back,Northwestern 10-21-16,First Half,2,10/21/2016,16:03:47,16:45:37,Friday,October,25.1558,34.23499,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9145,0.81807,0.60112,34.23,0,0,0,0
FH3,Forward/Mid,Northwestern 10-21-16,First Half,2,10/21/2016,16:03:47,16:45:37,Friday,October,111.69379,1454.04395,83,227.49001,2,9,3,1,35,5,0,13,4,0,9,2,6.5885,86.73351,6.66252,444.54999,782.88,161.20001,45.51,20.78
FH4,Mid/Back,Northwestern 10-21-16,First Half,2,10/21/2016,16:03:47,16:45:37,Friday,October,237.87238,3260.68408,149,252.19,6,17,4,10,33,10,1,39,4,1,17,7,6.0515,85.87339,6.26461,1327.85999,1680.79004,208.84,37.11,6.24
FH5,Mid/Back,Northwestern 10-21-16,First Half,2,10/21/2016,16:03:47,16:45:37,Friday,October,232.62735,2747.81641,116,372.88001,4,14,3,1,41,8,2,22,4,0,14,3,6.7845,94.57022,8.00622,863.96002,1512.38,197.10001,116.31,56.96
FH6,Forward,Northwestern 10-21-16,First Half,2,10/21/2016,16:03:47,16:45:37,Friday,October,266.31522,2738.29102,153,442.25001,3,18,3,2,52,11,1,34,10,0,16,3,6.6425,108.3399,10.5367,780.20001,1515.83997,272.95001,129.3,40
FH7,Forward,Practice 10-21-16,Corners,3,10/21/2016,10:43:38,11:10:43,Friday,October,88.8523,875.06104,39,35.05,0,10,3,0,8,5,1,5,1,0,6,0,4.8165,32.30875,3.28058,526.46997,313.67001,35.05,0,0
FH8,Forward,Practice 10-21-16,Corners,3,10/21/2016,10:43:38,11:10:43,Friday,October,62.14905,569.26642,52,0,6,9,2,0,13,2,3,9,4,0,3,1,3.8855,21.01829,2.29465,440.73001,128.56,0,0,0
FH15,Mid/Back,Practice 10-21-16,Corners,3,10/21/2016,10:43:38,11:10:43,Friday,October,99.11852,1009.26379,142,4.23,12,16,2,13,34,14,0,29,2,4,12,4,4.3875,37.26375,3.65963,694.45001,310.69,4.23,0,0
FH11,Mid,Practice 10-21-16,Corners,3,10/21/2016,10:43:38,11:10:43,Friday,October,80.62965,981.06042,150,1.37,12,30,10,15,32,15,0,25,3,0,8,0,4.2625,36.22243,2.97698,656.45001,323.25,1.37,0,0
FH12,Midfield,Practice 10-21-16,Corners,3,10/21/2016,10:43:38,11:10:43,Friday,October,54.79686,443.73901,22,0,0,1,8,0,3,2,0,5,3,0,0,0,2.9985,16.3836,2.02319,398.89001,44.85,0,0,0
FH13,Mid/Forward,Practice 10-21-16,Corners,3,10/21/2016,10:43:38,11:10:43,Friday,October,66.37365,719.66211,49,0,18,9,0,2,8,5,0,5,1,0,1,0,3.6335,26.57116,2.45063,537.27002,182.39999,0,0,0
FH14,Forward,Practice 10-21-16,Corners,3,10/21/2016,10:43:38,11:10:43,Friday,October,68.65482,745.7251,121,8.46,22,32,12,4,24,2,1,15,3,0,6,0,4.3985,27.53345,2.53485,465.78,271.48001,8.46,0,0
FH9,Mid/Forward,Practice 10-21-16,Corners,3,10/21/2016,10:43:38,11:10:43,Friday,October,115.42643,1275.57593,68,28.19,2,14,12,1,22,5,1,7,1,0,3,0,5.1295,47.09645,4.26174,683.97998,563.40997,23.81,4.38,0
FH2,Back,Practice 10-21-16,Corners,3,10/21/2016,10:43:38,11:10:43,Friday,October,87.31976,885.73291,82,0,2,1,2,3,35,11,15,4,0,0,8,1,3.8205,32.70278,3.224,729.28998,156.47,0,0,0
FH3,Forward/Mid,Practice 10-21-16,Corners,3,10/21/2016,10:43:38,11:10:43,Friday,October,83.96293,1191.63599,71,76.22,2,15,8,2,20,5,0,8,1,0,10,0,5.3265,43.99724,3.10006,821.71997,293.70001,71.59,4.63,0
FH4,Mid/Back,Practice 10-21-16,Corners,3,10/21/2016,10:43:38,11:10:43,Friday,October,29.62035,350.33334,33,0,1,5,3,0,3,0,0,11,0,6,4,0,2.6415,12.93491,1.09363,338.17999,12.21,0,0,0
FH5,Mid/Back,Practice 10-21-16,Corners,3,10/21/2016,10:43:38,11:10:43,Friday,October,84.55278,949.33551,97,16,9,12,7,0,27,5,1,19,2,0,13,2,5.4125,35.05109,3.12183,576,357.28,6.16,9.84,0
FH6,Forward,Practice 10-21-16,Corners,3,10/21/2016,10:43:38,11:10:43,Friday,October,87.46464,910.9502,62,0,0,8,5,1,5,21,0,14,1,1,6,0,3.9815,33.63384,3.22934,518.33002,392.63,0,0,0
FH1,Midfield,Northwestern 10-21-16,Second Half,3,10/21/2016,16:56:37,17:40:36,Friday,October,360.5127,3738.84863,197,410.18,4,29,10,2,37,14,4,57,9,1,23,7,6.3535,94.68596,9.12995,1424.56995,1904.08997,244.66,132.8,32.72
FH7,Forward,Northwestern 10-21-16,Second Half,3,10/21/2016,16:56:37,17:40:36,Friday,October,118.95911,891.26831,25,170.73,0,4,1,0,8,0,1,7,1,0,1,2,6.1505,20.26285,2.70452,317.26001,403.26999,115.32,44.38,11.03
FH8,Forward,Northwestern 10-21-16,Second Half,3,10/21/2016,16:56:37,17:40:36,Friday,October,476.26886,4343.22363,241,562.39001,0,39,16,3,68,6,8,68,13,1,16,3,6.0115,107.77586,11.81848,1170.59998,2610.27002,405.73001,147.19,9.47
FH10,Back,Northwestern 10-21-16,Second Half,3,10/21/2016,16:56:37,17:40:36,Friday,October,49.75642,230.07329,18,0,0,5,1,0,3,1,0,5,0,0,3,0,3.8705,5.23068,1.1312,170.61,59.48,0,0,0
FH15,Mid/Back,Northwestern 10-21-16,Second Half,3,10/21/2016,16:56:37,17:40:36,Friday,October,75.88274,328.82397,12,4.77,1,5,0,0,4,0,0,1,0,0,1,0,4.4465,7.47576,1.72518,188.96001,135.14999,4.77,0,0
FH11,Mid,Northwestern 10-21-16,Second Half,3,10/21/2016,16:56:37,17:40:36,Friday,October,182.4462,1483.25293,61,208.54,0,4,1,0,21,3,0,26,3,0,3,0,6.3105,33.72153,4.14789,436.10999,838.63,138.64,50.2,19.7
FH12,Midfield,Northwestern 10-21-16,Second Half,3,10/21/2016,16:56:37,17:40:36,Friday,October,40.62012,220.88098,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,4.2855,5.0217,0.92349,67.66,151.73,1.49,0,0
FH13,Mid/Forward,Northwestern 10-21-16,Second Half,3,10/21/2016,16:56:37,17:40:36,Friday,October,395.4444,4200.8877,132,375.72,3,18,4,3,37,8,5,30,5,0,17,2,6.3345,95.50656,8.99037,1447.09998,2378.1001,249.25,94.02,32.45
FH14,Forward,Northwestern 10-21-16,Second Half,3,10/21/2016,16:56:37,17:40:36,Friday,October,126.82076,1040.84387,65,100.9,0,11,1,0,29,1,1,16,1,0,4,1,5.1495,23.66343,2.88325,291.39999,648.54999,90.1,10.8,0
FH2,Back,Northwestern 10-21-16,Second Half,3,10/21/2016,16:56:37,17:40:36,Friday,October,89.73177,398.29504,16,0,0,4,0,0,5,0,0,0,0,0,7,0,3.8605,9.05518,2.04004,246.52,151.78,0,0,0
FH3,Forward/Mid,Northwestern 10-21-16,Second Half,3,10/21/2016,16:56:37,17:40:36,Friday,October,149.1992,1999.06787,121,299.31,2,15,1,1,49,4,1,30,5,1,12,0,5.7055,106.25239,7.93008,642.23999,1057.32996,229.78,69.53,0
FH4,Mid/Back,Northwestern 10-21-16,Second Half,3,10/21/2016,16:56:37,17:40:36,Friday,October,217.31102,3038.44873,200,251.57,5,23,1,10,56,21,1,51,7,0,20,5,6.6495,78.88387,5.6418,1306.75,1480.12012,197.45,25.89,28.23
FH5,Mid/Back,Northwestern 10-21-16,Second Half,3,10/21/2016,16:56:37,17:40:36,Friday,October,321.4393,4004.44629,155,433.33,9,12,6,0,55,10,3,36,3,1,14,6,6.6005,91.04049,7.30787,1424.28003,2146.88989,221.87,111.28,100.18
FH6,Forward,Northwestern 10-21-16,Second Half,3,10/21/2016,16:56:37,17:40:36,Friday,October,325.32388,3346.8291,191,389.70001,2,37,10,2,48,16,2,46,6,2,19,1,7.2715,76.08966,7.39619,1157.31006,1799.81995,256.67001,87.57,12.11
